448
700
429
60
1300
369
322
336
553
584
1006
458
1058
206
45
315
604
204
408
51
323
568
130
550
44
1020
838
198
368
440
675
57
1090
541
756
1219
101
1021
1108
800
702
871
38
215
744
217
1221
1211
1051
1286
53
895
283
338
579
903
627
253
861
178
822
96
123
943
620
1204
195
890
354
837
114
810
394
1253
504
537
72
268
339
1244
752
194
520
102
367
258
522
1047
329
225
612
150
179
595
587
439
428
18
544
10
913
23
576
431
223
480
525
1111
1107
577
92
335
275
930
245
135
37
740
186
389
1218
693
770
88
845
983
1118
499
590
264
300
54
1043
1130
654
736
964
976
1203
278
377
342
358
316
347
295
343
1127
1076
502
1223
221
631
495
1009
364
1252
909
1156
524
560
570
581
759
896
346
411
705
776
557
1234
634
1124
932
817
169
350
345
1171
530
383
1271
229
876
622
1065
884
730
905
356
1164
170
467
780
418
1074
859
91
12
3
157
224
562
1098
378
1214
483
1094
882
412
390
366
81
696
892
1142
234
148
630
1083
1011
1114
161
441
712
273
76
938
131
231
1085
327
829
203
277
280
308
1239
1230
875
202
563
1167
643
110
244
1289
1120
500
728
209
292
546
1160
64
637
52
747
450
111
583
461
1199
743
474
960
667
1095
79
691
66
197
67
678
873
623
791
507
488
270
362
263
965
761
1191
598
785
989
28
1293
166
682
1295
695
671
907
1121
966
442
5
1283
592
1137
34
824
0
688
527
1304
1060
1010
745
227
929
841
599
181
1035
639
126
254
1303
969
869
972
334
469
684
1012
33
250
1109
486
862
567
371
765
1277
1071
923
640
1174
1019
655
529
222
256
288
523
24
922
707
397
925
265
650
717
1013
618
1236
1181
1152
1225
727
866
1201
982
193
710
1273
1280
180
722
125
954
140
1139
388
147
119
97
962
984
444
493
435
386
156
649
145
420
582
165
580
919
90
312
864
963
328
1122
626
1238
1117
187
617
547
159
561
1226
352
374
857
1044
143
138
952
716
1233
416
477
132
624
50
1297
749
1247
607
971
251
709
564
741
70
792
494
833
603
307
337
823
30
82
348
1097
139
1129
185
281
855
683
1041
908
191
261
1017
415
868
935
719
974
668
1180
1027
836
319
108
285
1008
71
1073
842
818
421
698
9
144
427
1212
1140
344
517
703
505
171
586
492
1102
1287
1254
1259
1128
149
78
558
153
473
246
455
1294
106
74
591
419
31
69
906
601
321
99
1103
685
1066
659
571
426
1267
392
98
578
86
158
1193
757
151
642
534
214
597
1242
732
168
657
152
1166
539
1132
959
831
1015
1251
613
1245
611
453
62
380
697
43
451
1037
625
769
1301
1123
1154
853
918
1248
1189
1285
1296
844
690
424
926
379
1138
641
404
105
395
1299
589
793
433
677
243
555
1104
676
127
201
396
267
240
894
647
1163
948
1202
559
476
970
711
790
867
516
1292
77
56
93
207
103
460
610
446
232
670
1134
515
803
1141
59
